target_day,new_day,rmse_spfh,rmse_prmsl,rmse_rh
1964-01-08,1989-01-03,0.98667556,0.5332212,0.99169266
1965-01-08,2018-01-01,0.77780485,0.6267289,0.706201
1966-01-08,2012-01-15,0.75516737,0.66297674,0.9812259
1967-01-08,1966-01-17,0.7250562,0.43044513,0.96008
1968-01-08,1986-01-17,0.7474286,0.44941834,0.8901161
1969-01-08,2014-01-13,1.0080196,0.5813172,0.89024127
1970-01-08,1995-12-29,1.0714022,0.48692587,1.0404755
1971-01-08,1995-01-14,1.0334677,0.5534166,0.78729963
1972-01-08,1971-01-13,0.97660637,0.47280866,0.97088176
1973-01-08,1992-12-29,0.783774,0.344521,0.8838129
1974-01-08,2004-01-10,0.7318603,0.78625023,0.7691901
1975-01-08,1968-01-05,0.7243398,0.4289699,0.8342621
1976-01-08,1959-01-01,0.752669,0.5274947,0.9027758
1977-01-08,1966-01-17,0.6093091,0.8707093,0.8974524
1978-01-08,1975-01-03,0.8949053,0.41059592,0.90900636
1979-01-08,1988-01-17,1.0705599,0.9980617,0.9135925
1980-01-08,2013-01-12,0.68513453,0.4758143,0.9712
1981-01-08,1995-01-13,0.75994825,0.5057903,0.83993983
1982-01-08,2013-01-12,0.9774728,0.41560408,0.9950801
1983-01-08,1975-12-29,0.78235024,0.5048482,0.9283659
1984-01-08,1999-12-29,0.7511206,0.44979504,0.93479717
1985-01-08,2016-01-16,0.5222349,0.63403285,1.0781759
1986-01-08,2013-01-13,0.79915375,0.45633093,1.0028379
1987-01-08,1963-01-15,0.8622991,0.48551548,1.1088291
1988-01-08,2010-12-29,0.94676757,0.70100063,0.9175617
1989-01-08,1965-01-07,0.8039015,0.69532454,0.8613798
1990-01-08,1989-01-18,0.8605618,0.34976074,0.92002743
1991-01-08,2017-12-31,0.82357967,0.29693517,0.7331812
1992-01-08,1975-01-17,0.9088651,0.44050965,0.87017626
1993-01-08,2005-01-02,0.79470354,0.53264654,0.7291757
1994-01-08,1998-12-29,0.850046,0.5691634,0.8763196
1995-01-08,2002-01-15,0.84987605,0.669675,0.8126349
1996-01-08,2014-01-05,0.92537665,0.62887025,0.8139074
1997-01-08,2003-01-09,0.92423576,0.5402768,0.9099281
1998-01-08,1968-01-16,0.69960755,0.48031265,0.7401691
1999-01-08,1986-12-31,0.760357,0.41761824,0.7718872
2000-01-08,2005-01-17,0.68661183,0.4100207,0.8146533
2001-01-08,1961-01-05,0.82944936,0.31365046,1.0295672
2002-01-08,1988-12-30,0.87097603,0.49995482,0.7708242
2003-01-08,1999-01-10,0.6753986,0.37470496,1.0332907
2004-01-08,1974-01-05,0.85530007,0.48099446,1.0430676
2005-01-08,1992-01-03,0.59602076,0.49574485,0.565696
2006-01-08,1980-01-10,0.8133383,0.3689438,1.1889778
2007-01-08,2004-01-12,0.8044587,0.40274775,0.6661506
2008-01-08,2002-01-17,0.8351161,0.31187123,0.8997118
2009-01-08,2003-01-11,0.7420603,0.6159069,0.9659274
2010-01-08,1960-01-15,0.9888887,0.41702625,0.85002697
2011-01-08,1961-12-30,0.8055057,0.6065206,0.74050665
2012-01-08,1986-01-17,0.81698155,0.270176,0.95329386
2013-01-08,1982-12-31,0.9780022,0.56672955,0.9800629
2014-01-08,1967-01-18,0.84546185,0.38971686,0.9227655
2015-01-08,1989-01-14,0.7286066,0.32982022,0.6858189
2016-01-08,1994-01-03,0.8031455,0.36479622,1.0274391
2017-01-08,1967-01-16,0.9069268,0.24472441,0.9663953
2018-01-08,1982-01-15,0.7323202,0.62345374,0.87045467
1958-01-09,2018-01-19,0.92824745,0.4482251,0.745295
1959-01-09,1979-01-01,0.9351443,0.45953497,0.9421888
1960-01-09,1985-01-05,0.809758,0.5911772,1.0267752
1961-01-09,1968-01-06,0.5831737,0.3892548,0.85280395
1962-01-09,1995-01-17,0.7208501,0.5844181,0.8543857
1963-01-09,2010-01-03,1.0294527,0.40645736,0.8815115
1964-01-09,1967-01-16,0.937217,0.40388194,1.0169401
1965-01-09,2018-01-19,0.72787595,0.3285538,0.92095065
1966-01-09,1996-01-19,0.882983,0.3512382,1.0257471
1967-01-09,1994-01-17,0.96288055,0.42035165,0.9169016
1968-01-09,2016-01-19,0.60401136,0.43233365,1.0584493
1969-01-09,1972-01-06,0.9581373,0.48246711,1.0532552
1970-01-09,1969-01-07,1.2516484,0.4405724,0.9782023
1971-01-09,2017-01-09,1.175494,0.39976215,0.779649
1972-01-09,1971-01-12,0.8159859,0.30917054,1.1035622
1973-01-09,2012-01-16,0.77071667,0.64565015,1.0121738
1974-01-09,1980-01-19,0.70573294,0.47681105,0.8784509
1975-01-09,1978-01-01,0.8143424,0.33717036,0.7689905
1976-01-09,1975-01-04,0.91201556,0.51269245,0.9026662
1977-01-09,1999-12-30,0.7844157,0.36627328,0.88810796
1978-01-09,1997-01-15,0.77168494,0.47929385,0.8898927
1979-01-09,1977-01-01,0.93611306,0.826986,0.88280267
1980-01-09,2013-01-13,0.74978834,0.4972622,1.0167496
1981-01-09,1995-01-09,0.74172205,0.5173971,0.840198
1982-01-09,1961-01-10,0.8095794,0.6131852,0.8368002
1983-01-09,1958-12-30,0.7287518,0.7222803,0.8379466
1984-01-09,1967-01-06,0.75896585,0.59835184,0.957363
1985-01-09,1980-01-02,0.7926867,0.4411808,0.98222107
1986-01-09,1967-01-06,0.76108444,0.4429777,0.8921807
1987-01-09,1960-01-08,0.77422166,0.58113074,0.98836046
1988-01-09,1971-01-07,1.0568788,0.2844657,0.8772328
1989-01-09,2007-01-13,0.8458095,0.39348957,0.7694554
1990-01-09,1980-12-30,0.83376354,0.4338473,0.8273993
1991-01-09,1960-01-19,0.7267635,0.54981476,0.8382715
1992-01-09,1961-12-31,0.8803062,0.5562885,0.9879512
1993-01-09,1980-12-31,0.7648322,0.52343655,0.7077508
1994-01-09,1980-01-19,0.8367737,0.38122877,0.8923602
1995-01-09,1966-12-31,0.7521731,0.5370648,0.7302444
1996-01-09,1994-01-10,0.9903618,0.63341534,0.9322532
1997-01-09,2010-01-13,0.766591,0.516908,1.0524461
1998-01-09,2002-01-12,0.9644381,0.51580083,0.9345973
1999-01-09,2003-01-04,0.76148844,0.24565832,0.945429
2000-01-09,1981-01-11,0.61156577,0.579484,0.9689347
2001-01-09,1994-01-15,0.87044,0.45480323,0.84543365
2002-01-09,1988-12-30,0.9798641,0.47209185,1.0324185
2003-01-09,1963-01-12,0.6642759,0.36139157,0.9419787
2004-01-09,2006-01-17,1.0301744,0.46894577,0.8060224
2005-01-09,1993-01-16,0.854314,0.3274959,0.7816392
2006-01-09,1961-01-19,0.85595423,0.4184857,1.0064483
2007-01-09,1965-01-17,0.9347145,0.651622,0.8528461
2008-01-09,1959-01-01,0.82804567,0.5901202,0.7765538
2009-01-09,1980-01-18,0.70155257,0.7161132,0.80428374
2010-01-09,1987-01-15,0.9192631,0.3336806,1.071137
2011-01-09,1962-01-18,0.7229323,0.32056215,0.7470385
2012-01-09,2015-01-05,0.7268826,0.3702806,0.7746449
2013-01-09,2015-01-05,1.0458987,0.53928584,1.0932496
2014-01-09,1998-01-07,0.7816791,0.39865866,0.78222406
2015-01-09,2007-01-12,0.7373329,0.56137365,0.760294
2016-01-09,1986-01-02,0.8223785,0.3691074,0.9981355
2017-01-09,2000-01-02,0.830831,0.39989054,0.9506639
2018-01-09,1964-01-14,0.8098682,0.7938033,0.84489083
1958-01-10,1991-01-05,0.7973432,0.6082011,0.98815435
1959-01-10,1977-12-31,0.946388,0.5656138,0.8105271
1960-01-10,1985-01-06,0.8401887,0.43432713,1.0077468
1961-01-10,1994-01-15,0.61305255,0.44683218,0.9289802
1962-01-10,1975-01-17,0.8405036,0.7831867,0.8111895
1963-01-10,2001-01-12,0.8769555,0.3747863,1.0766097
1964-01-10,1980-01-12,0.8985233,0.54869187,1.0691465
1965-01-10,1976-01-02,0.8827599,0.6671644,0.9127508
1966-01-10,1980-01-08,0.84319586,0.32666826,0.9165298
1967-01-10,1989-01-07,1.0995524,0.48635924,0.8377295
1968-01-10,1960-01-17,0.58959854,0.26562384,0.85810214
1969-01-10,1996-01-20,1.1437365,0.3121124,0.9869598
1970-01-10,1973-01-15,1.1326543,0.5456733,0.72483945
1971-01-10,1997-01-12,1.238192,0.40959895,0.798481
1972-01-10,1971-01-12,1.0542479,0.28882146,1.1325258
1973-01-10,1992-01-15,0.90228736,0.5129286,0.98665005
1974-01-10,2003-01-01,0.76583856,0.71914166,0.8903709
1975-01-10,1990-01-18,0.9034303,0.4372252,0.80212796
1976-01-10,1990-01-20,0.7743337,0.44478396,0.8398667
1977-01-10,1961-01-09,0.709404,0.56456816,0.92747897
1978-01-10,1975-12-31,0.80408806,0.33656392,0.7694404
1979-01-10,1994-01-05,0.84433085,0.45884985,0.981461
1980-01-10,2001-01-19,0.63093287,0.47985896,1.0990566
1981-01-10,1985-01-02,0.7171507,0.6911628,0.91107136
1982-01-10,1961-01-10,0.8266999,0.6488086,0.8987432
1983-01-10,2012-01-11,0.81079423,0.4005636,0.81323546
1984-01-10,1995-01-07,0.83623105,0.79150736,0.8812465
1985-01-10,1967-01-03,0.82722235,0.49276897,0.8860457
1986-01-10,1974-01-12,0.84430724,0.511817,0.89530945
1987-01-10,1996-12-31,0.8106852,0.49589533,0.98233044
1988-01-10,1971-01-08,1.1988647,0.36019003,1.0119112
1989-01-10,2014-01-09,0.89596605,0.5359856,0.8837038
1990-01-10,2000-01-11,0.72078484,0.41198567,0.91918266
1991-01-10,1988-01-05,0.8692704,0.62658274,0.8402357
1992-01-10,1993-01-07,1.1367098,0.7399574,0.9005106
1993-01-10,2007-01-17,0.7072759,0.6236103,0.7472727
1994-01-10,1980-01-20,0.8617969,0.60806376,0.8160146
1995-01-10,1975-01-07,0.7826457,0.40630117,0.66158223
1996-01-10,1998-12-31,0.9602098,0.47026643,0.9098039
1997-01-10,1963-01-08,0.76757973,0.40130922,1.064654
1998-01-10,1992-01-07,1.0877163,0.48723984,0.75873065
1999-01-10,2003-01-06,0.5943298,0.23103029,0.9440403
2000-01-10,1990-01-09,0.76615554,0.40390024,0.99479777
2001-01-10,1997-01-19,0.94120115,0.36223233,0.8498203
2002-01-10,1989-01-03,1.0710555,0.32371572,1.0656778
2003-01-10,2011-01-20,0.6541961,0.4600096,1.047444
2004-01-10,1974-01-11,0.88182324,0.7041379,0.69609565
2005-01-10,1993-01-20,0.7697833,0.26897338,0.577072
2006-01-10,1990-01-14,0.87622327,0.40453228,0.885073
2007-01-10,1974-01-16,1.0087557,0.34117076,0.88329715
2008-01-10,1975-01-12,0.85902697,0.37645215,0.8144483
2009-01-10,1992-12-31,0.80713373,0.6479295,0.9608038
2010-01-10,1987-01-15,0.932265,0.39515388,1.092466
2011-01-10,2015-01-17,0.9523403,0.45368573,0.93388903
2012-01-10,2000-01-02,0.76706225,0.35722482,0.79912525
2013-01-10,1994-01-15,0.6395858,0.69998664,0.9035631
2014-01-10,1962-01-20,0.68467563,0.60497266,0.8872144
2015-01-10,2007-01-12,0.9050803,0.36030972,0.7366238
2016-01-10,1994-01-05,0.77769846,0.40818134,0.88942486
2017-01-10,1984-01-06,0.9433779,0.46655643,0.98735297
2018-01-10,2014-01-17,0.78396094,0.78253686,0.9138667
1958-01-11,1971-01-20,0.9663339,0.5456768,1.1270794
1959-01-11,1970-01-02,0.8520375,0.71634376,0.78877276
1960-01-11,1985-01-06,0.74692434,0.35105136,0.9789578
1961-01-11,1960-01-15,0.830357,0.5347884,0.9150254
1962-01-11,1998-01-02,0.7479569,0.6290161,0.66049075
1963-01-11,2003-01-09,0.84400016,0.4479394,1.0357233
1964-01-11,1973-01-09,0.9437709,0.4462897,1.0937856
1965-01-11,2008-01-10,0.9564014,0.5874649,1.0441682
1966-01-11,1980-01-08,0.95313865,0.38177896,0.9782462
1967-01-11,1965-01-02,0.9412891,0.35956854,1.0739684
1968-01-11,2016-01-16,0.5365021,0.6187183,0.7666347
1969-01-11,1972-01-14,1.1187444,0.40725613,1.0857091
1970-01-11,1996-01-12,1.0783682,0.4033037,1.0025072
1971-01-11,1972-01-14,0.94382536,0.4367913,1.0521402
1972-01-11,1974-01-05,0.9567306,0.5352107,0.8141137
1973-01-11,1990-01-05,0.9414759,0.6549616,0.90135837
1974-01-11,1972-01-12,0.8554121,0.6276238,0.951723
1975-01-11,2014-01-11,0.94370866,0.4461904,0.96853876
1976-01-11,2007-01-06,0.7620436,0.66843057,0.80262995
1977-01-11,1994-01-07,0.76703566,0.19873905,0.9735543
1978-01-11,1958-01-21,0.7649223,0.48088443,0.95662344
1979-01-11,1994-01-04,0.8601054,0.7341558,0.80913305
1980-01-11,1987-01-17,0.75733215,0.2732287,1.0164963
1981-01-11,2000-01-09,0.61156577,0.579484,0.9689347
1982-01-11,2018-01-06,0.8292437,0.50180274,0.8785035
1983-01-11,2005-01-04,0.77277476,0.56404895,0.76427865
1984-01-11,1995-01-09,1.070186,0.6322831,0.90980077
1985-01-11,2012-01-14,0.7005484,0.4032313,0.9732617
1986-01-11,2007-01-06,0.7747526,0.60858166,0.73339415
1987-01-11,1960-01-13,0.9151875,0.747649,1.0246391
1988-01-11,1975-01-21,0.9081246,0.30552232,1.0751072
1989-01-11,2000-01-05,0.8606019,0.31956646,0.8156972
1990-01-11,2003-01-15,0.86565363,0.6669273,0.87502766
1991-01-11,1984-01-17,0.7261417,0.46938136,0.9266236
1992-01-11,2013-01-02,1.1778954,0.583697,1.0694729
1993-01-11,2007-01-18,0.9794832,0.9776921,0.7644327
1994-01-11,2014-01-14,0.8480117,0.30856845,0.97784543
1995-01-11,1980-01-01,0.74783236,0.57636654,0.8904955
1996-01-11,1999-01-01,1.0672665,0.4918482,0.8461326
1997-01-11,1981-01-21,1.0091196,0.65721756,1.0219557
1998-01-11,1992-01-07,1.2183897,0.39482275,0.89401865
1999-01-11,1997-01-04,0.71548593,0.48998746,1.164022
2000-01-11,1990-01-10,0.72078484,0.41198567,0.91918266
2001-01-11,1982-01-12,0.857297,0.5443959,0.8263041
2002-01-11,1991-01-19,1.0819296,0.5157816,0.9646281
2003-01-11,2009-01-08,0.7420603,0.6159069,0.9659274
2004-01-11,1991-01-02,0.8150906,0.40600616,0.8305696
2005-01-11,2000-01-05,0.68759525,0.4628268,0.74678785
2006-01-11,1993-01-09,0.94160986,0.33096623,0.7867738
2007-01-11,1986-01-19,0.7366158,0.51477057,0.8886825
2008-01-11,2012-01-02,0.7587428,0.66927433,0.8264396
2009-01-11,2000-01-07,1.0417147,0.37669593,1.1306257
2010-01-11,1960-01-14,1.0243093,0.49889472,1.1113659
2011-01-11,1968-01-06,0.6987287,0.5194185,0.9805568
2012-01-11,1975-01-03,0.58825547,0.2615862,0.7804852
2013-01-11,1987-01-03,0.69683015,0.45447358,0.8492904
2014-01-11,1976-01-05,0.96813136,0.34637254,1.0192071
2015-01-11,1990-01-18,0.6476973,0.5976344,0.86729574
2016-01-11,1982-01-01,0.80997056,0.7768362,0.8414829
2017-01-11,1978-01-01,0.8756843,0.6784549,0.9992265
2018-01-11,1980-01-05,0.8213587,0.809691,0.9617478
1958-01-12,1959-01-03,0.73752826,0.7098907,0.8127034
1959-01-12,2016-01-15,0.782149,0.76541674,0.94493276
1960-01-12,1985-01-06,0.87996316,0.50999326,1.0352358
1961-01-12,1994-01-20,0.99145883,0.5199813,0.92270976
1962-01-12,2004-01-13,0.8782927,0.42548552,0.78613114
1963-01-12,2003-01-09,0.6642759,0.36139157,0.9419787
1964-01-12,1973-01-11,0.94786704,0.57496196,1.1745507
1965-01-12,2008-01-10,0.82291454,0.4716729,0.91390634
1966-01-12,1963-01-19,1.022487,0.6693195,1.0419503
1967-01-12,2012-01-06,0.6037655,0.4796061,0.74816215
1968-01-12,2016-01-17,0.65762955,0.5843391,0.83602804
1969-01-12,1967-01-19,0.91221064,0.60229266,0.91376215
1970-01-12,1969-01-16,1.0136472,0.43232104,0.7171609
1971-01-12,1972-01-07,0.8638913,0.35958153,1.0399052
1972-01-12,1974-01-06,0.9256125,0.33923286,0.90867376
1973-01-12,1964-01-20,1.0448482,0.544944,0.9713013
1974-01-12,1986-01-10,0.84430724,0.511817,0.89530945
1975-01-12,2008-01-10,0.85902697,0.37645215,0.8144483
1976-01-12,1983-01-17,0.75875723,0.5503515,0.75035745
1977-01-12,1961-01-04,0.6866181,0.34167704,0.8929829
1978-01-12,2010-01-08,0.83451086,0.5982373,1.0251533
1979-01-12,1968-01-02,0.7537332,0.4222627,0.9197117
1980-01-12,2011-01-21,0.75869304,0.5758926,0.8855501
1981-01-12,1990-01-18,0.7758231,0.549705,0.90478677
1982-01-12,2003-01-09,0.70414823,0.54978913,0.80838406
1983-01-12,2005-01-05,0.7037434,0.5555366,0.6682666
1984-01-12,2005-01-18,0.6863225,0.33174956,0.8648056
1985-01-12,1973-01-09,0.8680256,0.4737458,1.1626906
1986-01-12,2018-01-19,0.63259184,0.6069744,0.67509806
1987-01-12,1966-01-13,0.902246,0.34189862,0.9751271
1988-01-12,1962-01-15,0.92063105,0.44568524,1.0853132
1989-01-12,2000-01-06,0.73155653,0.34654605,0.7852165
1990-01-12,1994-01-19,0.99978787,0.4382793,0.98881453
1991-01-12,2007-01-22,0.6363985,0.5567829,0.8860343
1992-01-12,2011-01-19,0.9309251,0.39095736,1.1013094
1993-01-12,1984-01-03,0.99888515,0.55875,0.7956479
1994-01-12,1999-01-03,0.8398596,0.2695508,0.7242625
1995-01-12,1987-01-03,0.7378921,0.41946346,0.8018101
1996-01-12,1970-01-12,1.0558312,0.510389,0.88268685
1997-01-12,1968-01-20,1.0205108,0.5476588,0.810495
1998-01-12,1989-01-12,1.0933385,0.50525993,0.867528
1999-01-12,2012-01-22,0.9228285,0.64128363,1.0790029
2000-01-12,1968-01-21,0.7965786,0.63664514,0.91611195
2001-01-12,1963-01-10,0.8769555,0.3747863,1.0766097
2002-01-12,1967-01-17,1.009667,0.43043122,0.9942045
2003-01-12,1976-01-18,0.8174225,0.46642047,0.9431292
2004-01-12,2007-01-08,0.8044587,0.40274775,0.6661506
2005-01-12,1990-01-17,0.8239877,0.3506633,0.9161696
2006-01-12,1995-01-16,0.7662409,0.61476046,0.70772403
2007-01-12,1993-01-14,0.9085737,0.46973076,0.6177459
2008-01-12,2015-01-17,0.8195712,0.39896137,0.84775245
2009-01-12,2006-01-11,1.2520633,0.54567236,1.0071795
2010-01-12,1966-01-10,0.86879843,0.49934843,0.9147969
2011-01-12,2018-01-21,0.91313434,0.42846847,0.7479248
2012-01-12,2007-01-14,0.6925987,0.47064266,0.676351
2013-01-12,1980-01-08,0.68513453,0.4758143,0.9712
2014-01-12,2016-01-21,0.9912193,0.43637323,0.8954855
2015-01-12,1993-01-20,0.9863424,0.4759135,0.85645646
2016-01-12,2003-01-03,0.9377357,0.38356462,0.8047685
2017-01-12,2004-01-12,0.61316216,0.60524404,0.7155273
2018-01-12,1987-01-17,0.81349504,0.39304045,1.019244
1958-01-13,1965-01-23,0.7589383,0.5933607,0.9193578
1959-01-13,2016-01-13,0.6789194,0.668721,0.7830978
1960-01-13,2013-01-15,0.6256202,0.79311913,0.9115117
1961-01-13,1958-01-16,1.0005627,0.30251628,0.9417939
1962-01-13,1995-01-23,0.6753324,0.46416745,0.63261205
1963-01-13,1985-01-10,0.8311713,0.38476843,0.90530515
1964-01-13,2001-01-18,0.7777579,0.66059554,1.0102365
1965-01-13,2008-01-10,0.8144225,0.48496696,0.85734665
1966-01-13,1987-01-12,0.902246,0.34189862,0.9751271
1967-01-13,1968-01-23,0.7035641,0.40912855,0.7614053
1968-01-13,1986-01-17,0.77038145,0.5266292,0.9096708
1969-01-13,1996-01-07,0.90147215,0.6143361,0.84592795
1970-01-13,1977-01-23,1.0563223,0.6003302,0.83324516
1971-01-13,1972-01-07,0.9730047,0.24337812,0.9858851
1972-01-13,1980-01-20,0.84965485,0.34172824,0.8911497
1973-01-13,1966-01-10,0.89802027,0.505893,1.1428474
1974-01-13,1995-01-21,0.7365643,0.35570708,0.8027778
1975-01-13,1991-01-05,0.78651035,0.625257,0.9333432
1976-01-13,2015-01-04,0.99057597,0.48069704,0.9086159
1977-01-13,1973-01-21,0.694238,0.6634422,0.681086
1978-01-13,1958-01-15,0.88078016,0.63894993,0.9454787
1979-01-13,1967-01-04,0.8450945,0.49557167,0.94032115
1980-01-13,2017-01-22,0.8905286,0.5006929,0.91047484
1981-01-13,1994-01-17,0.59660214,0.58007723,0.8199281
1982-01-13,1997-01-16,0.85397243,0.66898775,0.870475
1983-01-13,1989-01-12,0.6793638,0.5542006,0.69321746
1984-01-13,1965-01-17,0.92231977,0.4266262,0.76190174
1985-01-13,1979-01-17,1.1161046,0.29426476,1.0891066
1986-01-13,2012-01-04,0.6903353,0.43722707,0.8768363
1987-01-13,1963-01-19,0.73277956,0.53538615,1.041211
1988-01-13,2014-01-04,0.9105257,0.53694594,0.86823857
1989-01-13,2005-01-05,0.65567434,0.5233383,0.7283178
1990-01-13,1989-01-19,0.91759443,0.45180926,0.8621618
1991-01-13,1987-01-16,0.6082861,0.5158824,0.903341
1992-01-13,1967-01-15,0.7785765,0.31184873,0.9910515
1993-01-13,2007-01-08,0.86610365,0.4423893,0.7117753
1994-01-13,2014-01-07,0.94835484,0.4590246,0.7507019
1995-01-13,1981-01-08,0.75994825,0.5057903,0.83993983
1996-01-13,1965-01-13,1.0289453,0.9824835,0.78760463
1997-01-13,1976-01-08,1.0342041,0.45222458,0.8415392
1998-01-13,2001-01-04,1.0333884,0.49561575,1.0211403
1999-01-13,2018-01-19,0.5818792,0.2948386,0.95006007
2000-01-13,2016-01-19,0.8389725,0.48579013,1.1884545
2001-01-13,1997-01-06,0.9399329,0.6443986,0.9942637
2002-01-13,1989-01-12,0.94363904,0.6613401,0.8696638
2003-01-13,1983-01-10,0.8149238,0.4114188,0.9421949
2004-01-13,1962-01-13,0.86151725,0.4144732,0.726714
2005-01-13,2011-01-18,0.8207293,0.63649327,0.88811696
2006-01-13,1995-01-16,0.735192,0.64309984,0.84465766
2007-01-13,2005-01-05,0.88685846,0.53413624,0.61335415
2008-01-13,2011-01-11,0.87630326,0.4921857,1.0314395
2009-01-13,1958-01-18,1.1391144,0.5701713,1.0264177
2010-01-13,1997-01-09,0.766591,0.516908,1.0524461
2011-01-13,2018-01-21,1.2505758,0.46024606,0.81573194
2012-01-13,1983-01-19,0.66044164,0.4096048,0.7627347
2013-01-13,1984-01-21,0.8109433,0.3517121,0.8473417
2014-01-13,1967-01-21,0.70731354,0.32620156,0.88049823
2015-01-13,1999-01-17,0.98713815,0.5397328,0.8431778
2016-01-13,1984-01-18,0.633171,0.52065915,0.77557486
2017-01-13,1984-01-04,0.5320365,0.3670853,0.740906
2018-01-13,1995-01-04,0.821945,0.5189093,0.88379234
1958-01-14,2003-01-24,1.1486651,0.58109826,0.9636875
1959-01-14,1984-01-19,0.8626899,0.6414715,0.9495283
1960-01-14,1966-01-11,0.94682354,0.64136714,0.89000183
1961-01-14,2017-01-21,1.0319102,0.39174864,1.0402863
1962-01-14,1995-01-24,0.6617574,0.5231715,0.65870446
1963-01-14,1967-01-05,0.70668334,0.42186326,0.9736942
1964-01-14,2001-01-18,0.8165888,0.56614125,0.9783566
1965-01-14,2008-01-10,0.8853695,0.573911,0.89925414
1966-01-14,1987-01-12,0.7141491,0.3674058,1.0909712
1967-01-14,1976-01-17,0.59086907,0.4197204,0.7129019
1968-01-14,2004-01-11,0.8502967,0.48981386,0.8641774
1969-01-14,2003-01-21,0.8884179,0.6469094,0.8874939
1970-01-14,1977-01-23,0.8740748,0.6471723,0.85446703
1971-01-14,1972-01-07,0.8714565,0.35894218,0.8402251
1972-01-14,1980-01-20,0.9024113,0.4245967,0.8659694
1973-01-14,1961-01-20,0.84704703,0.411001,0.9244811
1974-01-14,1967-01-18,0.90879357,0.40945604,1.010966
1975-01-14,1962-01-17,0.96912247,0.4442035,0.7722179
1976-01-14,2012-01-23,0.8275167,0.41919023,0.8212189
1977-01-14,1961-01-08,0.8304512,0.66731805,0.96571505
1978-01-14,1961-01-15,0.9506274,0.52288073,0.90767133
1979-01-14,1966-01-04,0.98085445,0.3456347,0.9415786
1980-01-14,2017-01-22,0.8695164,0.7097409,0.9647
1981-01-14,2005-01-20,0.82922935,0.39864716,0.8957806
1982-01-14,1997-01-21,1.1408718,0.46423545,0.9725649
1983-01-14,1984-01-16,0.73083127,0.4758298,0.8348628
1984-01-14,2017-01-12,0.6949696,0.78832126,0.6487205
1985-01-14,1987-01-16,0.87667596,0.32187194,1.148639
1986-01-14,1988-01-04,0.79036456,0.6056471,0.8729702
1987-01-14,2015-01-21,0.6629129,0.7907636,0.9892463
1988-01-14,1972-01-13,0.8828541,0.65052897,0.93238854
1989-01-14,2015-01-08,0.7286066,0.32982022,0.6858189
1990-01-14,2006-01-10,0.87622327,0.40453228,0.885073
1991-01-14,1992-01-21,0.82210684,0.24225068,0.9434871
1992-01-14,2000-01-16,1.1448469,0.24386613,1.0460604
1993-01-14,1994-01-14,0.6405185,0.66963017,0.67364323
1994-01-14,1993-01-14,0.6405185,0.66963017,0.67364323
1995-01-14,1981-01-24,0.7695965,0.45191592,0.8118696
1996-01-14,1982-01-20,1.0559964,0.5940945,0.9938038
